RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11290,성북구,13400,길음동,1,대지,1279,0000,길음뉴타운1단지(래미안길음1차),20250428,98000,84.96,0.0,7.0,,,2003,아파트,중개거래,서울 성북구
2025,11260,중랑구,10300,중화동,1,대지,0331,0001,리버센 SK VIEW 롯데캐슬,20250428,120000,84.99,0.0,15.0,입주권,,0,아파트,중개거래,서울 중랑구
2025,11560,영등포구,13200,신길동,1,대지,4967,0000,신길파크자이,20250428,142000,84.99,0.0,2.0,,,2022,아파트,중개거래,서울 영등포구
2025,11290,성북구,13300,정릉동,1,대지,1018,0000,길음뉴타운데시앙,20250428,52000,59.42,0.0,15.0,,,1999,아파트,중개거래,서울 성북구
2025,11530,구로구,10600,고척동,1,대지,0296,0000,대우,20250428,65000,84.98,0.0,7.0,,,1999,아파트,중개거래,서울 구로구
2025,11110,종로구,17200,명륜4가,,,,,,20250428,21000,29.75,56.0,0.0,,,1911,단독다가구,중개거래,서울 종로구
2025,11410,서대문구,10300,합동,1,대지,0116,0000,SK리쳄블,20250428,22500,34.22,46.81,9.0,,,2005,오피스텔,중개거래,서울 서대문구
2025,11530,구로구,10700,개봉동,1,대지,0324,0004,베스트,20250428,13500,19.56,13.0,2.0,,20250510,2012,연립다세대,직거래,
2025,11305,강북구,10300,수유동,1,대지,0166,0042,일형하이츠빌리지,20250428,27000,67.48,32.0,2.0,,,1992,연립다세대,중개거래,서울 강북구
2025,11680,강남구,10400,청담동,1,대지,0013,0035,(13-35),20250428,47500,28.29,20.0,4.0,,,2019,연립다세대,중개거래,서울 강남구
2025,11470,양천구,10300,신월동,1,대지,1076,0000,목동센트럴아이파크위브2단지,20250428,78000,52.85,0.0,8.0,,,2020,아파트,중개거래,서울 양천구
2025,11200,성동구,10800,응봉동,1,대지,0193,0121,소망빌라,20250428,120000,40.68,18.0,1.0,,,1991,연립다세대,중개거래,서울 성동구
2025,11215,광진구,10700,화양동,1,대지,0174,0000,건대 트레비앙 오피스텔,20250428,22379,18.664,32.3459,8.0,,,2023,오피스텔,직거래,
2025,11200,성동구,10300,홍익동,1,대지,0295,0000,미네하우스2,20250428,31000,26.93,18.0,2.0,,,2017,연립다세대,중개거래,서울 성동구
2025,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,20250428,84800,84.99,0.0,4.0,,,2001,아파트,중개거래,서울 구로구
2025,11440,마포구,10100,아현동,1,대지,0740,0000,"(구85-461,한일빌라A동)",20250428,32000,52.08,19.0,3.0,,,1995,연립다세대,중개거래,서울 마포구
2025,11260,중랑구,10300,중화동,1,대지,0331,0001,리버센 SK VIEW 롯데캐슬,20250428,140000,100.99,0.0,10.0,입주권,,0,아파트,중개거래,서울 중랑구
2025,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),20250428,171500,84.96,0.0,16.0,,,2015,아파트,중개거래,"서울 성동구, 서울 성북구"
2025,11710,송파구,10100,잠실동,1,대지,0238,0013,goodpeope(238-13),20250428,26500,24.75,13.0,2.0,,,2001,연립다세대,중개거래,서울 송파구
2025,11290,성북구,13300,정릉동,1,대지,0383,0023,베르디움,20250428,39000,47.52,30.0,4.0,,,2022,연립다세대,직거래,
2025,11740,강동구,10700,암사동,1,대지,0413,0000,프라이어팰리스,20250428,141500,114.272,0.0,7.0,,,2007,아파트,중개거래,서울 강동구
2025,11320,도봉구,10800,도봉동,1,대지,0576,0012,(576-12),20250428,16200,50.24,40.0,1.0,,,1991,연립다세대,중개거래,서울 도봉구
2025,11710,송파구,11100,방이동,1,대지,0126,0011,부르크하우젠,20250428,33800,36.93,30.0,2.0,,,2016,연립다세대,중개거래,서울 송파구
2025,11215,광진구,10900,군자동,1,대지,0099,0000,일성파크,20250428,90000,84.96,0.0,8.0,,,1996,아파트,직거래,
2025,11650,서초구,10200,양재동,1,대지,0112,0001,(112-1),20250428,62000,41.99,27.0,3.0,,,2016,연립다세대,중개거래,"서울 강남구, 서울 서초구"
2025,11410,서대문구,11800,홍은동,1,대지,0403,0002,부림베스트빌,20250428,27250,57.47,0.0,4.0,,,2001,아파트,중개거래,서울 서대문구
2025,11470,양천구,10300,신월동,1,대지,0994,0010,센트필드,20250428,26313,38.63,49.44,5.0,,,2023,오피스텔,직거래,
2025,11215,광진구,10500,자양동,1,대지,0636,0011,그랜드아파트,20250428,62000,48.1,0.0,6.0,,,2023,아파트,중개거래,서울 광진구
2025,11500,강서구,10500,마곡동,1,대지,0760,0000,마곡나루역보타닉푸르지오시티,20250428,16000,19.96,28.47,3.0,,,2017,오피스텔,중개거래,서울 강서구
2025,11470,양천구,10300,신월동,1,대지,0994,0010,센트필드,20250428,25923,37.93,48.39,6.0,,,2023,오피스텔,직거래,
2025,11560,영등포구,11000,여의도동,1,대지,0012,0003,(주)신한 여의도 드림리버 오피스텔,20250428,26000,24.5,36.7,5.0,,,2019,오피스텔,중개거래,서울 영등포구
2025,11470,양천구,10200,목동,1,대지,0917,0000,목동파라곤,20250428,180000,103.71,122.05,7.0,,,2004,오피스텔,중개거래,서울 양천구
2025,11470,양천구,10300,신월동,1,대지,0994,0010,센트필드,20250428,25923,37.93,48.39,5.0,,,2023,오피스텔,직거래,
2025,11500,강서구,10400,가양동,1,대지,1461,0000,가양2단지(성지),20250428,51000,34.44,0.0,11.0,,,1992,아파트,중개거래,서울 강서구
2025,11290,성북구,13600,하월곡동,1,대지,0090,0700,베로니스,20250428,58500,54.79,0.0,9.0,,,2020,아파트,중개거래,서울 성북구
2025,11470,양천구,10300,신월동,1,대지,0994,0010,센트필드,20250428,25923,37.93,48.39,4.0,,,2023,오피스텔,직거래,
2025,11170,용산구,10100,후암동,1,대지,0399,0006,(399-6),20250428,71800,59.87,25.0,3.0,,,1997,연립다세대,중개거래,서울 용산구
2025,11320,도봉구,10600,방학동,1,대지,0304,0053,범하빌라트,20250428,18000,50.69,23.0,2.0,,,1997,연립다세대,중개거래,서울 도봉구
2025,11140,중구,16300,흥인동,1,대지,0003,0004,우일타운,20250428,58000,69.39,0.0,11.0,,,1994,아파트,중개거래,서울 중구
2025,11620,관악구,10100,봉천동,1,대지,1730,0001,e편한세상서울대입구2단지,20250428,121000,84.93,0.0,5.0,,,2019,아파트,중개거래,서울 관악구
2025,11230,동대문구,10500,답십리동,1,대지,1003,0000,래미안위브,20250428,113000,59.99,0.0,2.0,,,2014,아파트,중개거래,서울 동대문구
2025,11470,양천구,10300,신월동,1,대지,0994,0010,센트필드,20250428,25923,37.93,48.39,7.0,,,2023,오피스텔,직거래,
2025,11410,서대문구,11100,홍제동,1,대지,0156,0200,고은,20250428,40000,62.48,0.0,5.0,,,1975,아파트,직거래,
2025,11260,중랑구,10200,상봉동,1,대지,0032,0001,동성네스트빌1동,20250428,38500,71.1,0.0,1.0,,,2003,아파트,중개거래,서울 중랑구
2025,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),20250428,173000,84.88,0.0,8.0,,,2015,아파트,중개거래,서울 성동구
2025,11440,마포구,10200,공덕동,1,대지,0457,0000,공덕3삼성래미안,20250428,205500,114.98,0.0,4.0,,,2004,아파트,중개거래,"서울 마포구, 서울 은평구"
2025,11560,영등포구,11700,당산동,1,대지,0374,0000,래미안당산1차,20250428,104500,59.97,0.0,13.0,,,1995,아파트,중개거래,서울 영등포구
2025,11710,송파구,10500,석촌동,1,대지,0292,0000,현대아트빌라,20250428,24000,39.08,16.0,1.0,,,2000,연립다세대,중개거래,서울 송파구
2025,11710,송파구,11100,방이동,1,대지,0193,0029,(193-29),20250428,26500,38.57,23.0,2.0,,,2006,연립다세대,중개거래,서울 송파구
2025,11470,양천구,10200,목동,1,대지,0956,0000,롯데캐슬위너,20250428,98500,59.98,0.0,16.0,,20250502,2005,아파트,중개거래,서울 양천구
2025,11200,성동구,11300,옥수동,1,대지,0004,0000,현대,20250428,195000,123.51,0.0,4.0,,,1990,아파트,중개거래,서울 성동구
2025,11560,영등포구,10800,영등포동7가,1,대지,0046,0001,경남아너스빌,20250428,94000,59.9,0.0,11.0,,,1998,아파트,중개거래,서울 영등포구
2025,11380,은평구,10700,응암동,1,대지,0122,0007,다원,20250428,59000,84.86,0.0,5.0,,,2006,아파트,중개거래,서울 은평구
2025,11560,영등포구,13200,신길동,1,대지,3835,0000,샤인빌,20250428,49000,27.8,17.0,2.0,,,2025,연립다세대,직거래,
2025,11680,강남구,10600,대치동,1,대지,0913,0024,(913-24),20250428,35000,29.43,18.0,4.0,,,2016,연립다세대,직거래,
2025,11230,동대문구,10900,휘경동,1,대지,0366,0000,동일스위트리버,20250428,82000,84.973,0.0,2.0,,,2007,아파트,중개거래,서울 동대문구
2025,11470,양천구,10100,신정동,1,대지,1197,0001,일광파크빌,20250428,71000,61.49,25.0,2.0,,,2002,연립다세대,중개거래,"서울 서초구, 서울 양천구"
2025,11680,강남구,10600,대치동,1,대지,0913,0024,(913-24),20250428,40000,29.43,18.0,4.0,,20250513,2016,연립다세대,직거래,
2025,11440,마포구,11200,현석동,1,대지,0225,0000,래미안웰스트림,20250428,190000,84.9,0.0,6.0,,,2016,아파트,중개거래,서울 마포구
2025,11530,구로구,10700,개봉동,1,대지,0038,0049,샤인하우스(38-49),20250428,16500,28.51,8.0,5.0,,20250507,2014,연립다세대,중개거래,경기 광명시
2025,11710,송파구,10600,삼전동,1,대지,0180,0024,GOODPEOPLE,20250428,42000,48.11,29.0,2.0,,,2009,연립다세대,중개거래,서울 송파구
2025,11230,동대문구,10800,회기동,1,대지,0060,0217,동일아트맨션19차가동,20250428,28000,52.53,23.0,2.0,,,2003,연립다세대,중개거래,서울 동대문구
2025,11530,구로구,10700,개봉동,1,대지,0038,0049,샤인하우스(38-49),20250428,16500,28.51,16.0,5.0,,,2014,연립다세대,중개거래,경기 광명시
2025,11440,마포구,10200,공덕동,1,대지,0370,0009,공덕현대,20250428,110500,51.62,0.0,14.0,,,1989,아파트,중개거래,서울 마포구
2025,11500,강서구,10500,마곡동,1,대지,0760,0000,마곡나루역보타닉푸르지오시티,20250428,18900,22.76,32.45,7.0,,,2017,오피스텔,중개거래,서울 강서구
2025,11290,성북구,13300,정릉동,1,대지,0402,0169,피렌채,20250428,31500,51.14,12.0,2.0,,20250513,2015,연립다세대,중개거래,서울 강북구
2025,11500,강서구,10100,염창동,1,대지,0240,0032,금호타운,20250428,83500,59.88,0.0,17.0,,,1999,아파트,중개거래,서울 강서구
2025,11410,서대문구,11900,북가좌동,1,대지,0449,0000,북가좌삼호,20250428,78700,84.57,0.0,6.0,,,1996,아파트,중개거래,"서울 서대문구, 서울 은평구"
2025,11290,성북구,13300,정릉동,1,대지,0402,0169,피렌채,20250428,31500,51.14,30.0,2.0,,,2015,연립다세대,중개거래,서울 강북구
2025,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(삼성),20250428,106500,102.0,0.0,11.0,,,2003,아파트,중개거래,서울 관악구
2025,11260,중랑구,10100,면목동,1,대지,0099,0081,삼성베스트빌,20250428,45500,46.46,27.0,4.0,,,2012,연립다세대,중개거래,서울 중랑구
2025,11290,성북구,13300,정릉동,1,대지,0402,0169,피렌채,20250428,31500,51.14,30.0,2.0,,,2015,연립다세대,중개거래,서울 강북구
2025,11710,송파구,11100,방이동,1,대지,0130,0000,골든힐,20250428,37500,38.1,23.0,5.0,,,2015,연립다세대,직거래,
2025,11410,서대문구,11000,북아현동,1,대지,1009,0000,두산,20250428,93000,59.96,0.0,15.0,,,1999,아파트,중개거래,서울 서대문구
2025,11410,서대문구,11700,연희동,1,대지,0218,0001,연희체스트빌,20250428,11400,16.83,21.935,6.0,,,2005,오피스텔,중개거래,서울 서대문구
2025,11380,은평구,10500,구산동,1,대지,0547,0000,갈현1단지e-편한세상,20250428,68500,84.618,0.0,17.0,,,2004,아파트,중개거래,서울 은평구
2025,11290,성북구,13300,정릉동,1,대지,0556,0053,목화연립나동(556-53),20250428,9995,40.99,32.0,1.0,,,1986,연립다세대,직거래,
2025,11320,도봉구,10600,방학동,1,대지,0732,0000,신동아아파트4,20250428,36400,59.92,0.0,6.0,,,1995,아파트,중개거래,서울 도봉구
2025,11260,중랑구,10200,상봉동,1,대지,0499,0000,건영캐스빌,20250428,80000,84.647,0.0,5.0,,,2006,아파트,중개거래,서울 중랑구
2025,11620,관악구,10300,남현동,1,대지,0602,0210,삼원하이츠11차,20250428,53500,75.25,0.0,4.0,,,2010,아파트,중개거래,서울 동작구
2025,11320,도봉구,10700,창동,1,대지,0819,0000,태영데시앙,20250428,78800,84.995,0.0,13.0,,,2003,아파트,중개거래,서울 도봉구
2025,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,20250428,200000,84.244,0.0,10.0,,,2019,아파트,중개거래,서울 강동구
2025,11290,성북구,13600,하월곡동,1,대지,0225,0000,래미안월곡,20250428,77500,59.754,0.0,14.0,,,2006,아파트,중개거래,서울 성북구
2025,11500,강서구,10200,등촌동,1,대지,0638,0000,서광등촌마을아파트,20250428,78000,59.67,0.0,12.0,,,1999,아파트,중개거래,서울 강서구
2025,11200,성동구,11300,옥수동,1,대지,0428,0000,극동,20250428,124000,57.78,0.0,6.0,,,1986,아파트,중개거래,서울 성동구
2025,11530,구로구,10700,개봉동,1,대지,0321,0005,로얄하이츠(321-5),20250428,15000,27.2,17.0,6.0,,,2016,연립다세대,직거래,
2025,11305,강북구,10300,수유동,1,대지,0276,0002,인성하이츠빌라(276-2),20250428,20300,50.21,24.0,4.0,,,2001,연립다세대,중개거래,서울 강북구
2025,11470,양천구,10200,목동,1,대지,0911,0000,목동신시가지6,20250428,208000,65.1,0.0,12.0,,,1986,아파트,중개거래,서울 양천구
2025,11590,동작구,10200,상도동,1,대지,0408,0000,상도동삼호아파트,20250428,82500,84.52,0.0,4.0,,,1994,아파트,중개거래,서울 관악구
2025,11380,은평구,10700,응암동,1,대지,0697,0021,담터캐슬,20250428,29900,29.86,18.0,6.0,,,2018,연립다세대,중개거래,서울 은평구
2025,11560,영등포구,11000,여의도동,1,대지,0013,0000,여의도파라곤,20250428,30650,34.21,49.44,4.0,,,2005,오피스텔,중개거래,서울 영등포구
2025,11200,성동구,10200,하왕십리동,1,대지,0898,0002,리오파크 오피스텔,20250428,15100,21.56,29.2,9.0,,,2011,오피스텔,중개거래,서울 성동구
2025,11440,마포구,12300,망원동,1,대지,0396,0045,이에스빌,20250428,25300,30.42,19.0,4.0,,,2008,연립다세대,중개거래,서울 마포구
2025,11470,양천구,10100,신정동,1,대지,0314,0000,목동신시가지8,20250428,155000,54.94,0.0,4.0,,,1987,아파트,중개거래,서울 양천구
2025,11740,강동구,10300,상일동,1,대지,0197,0000,정호빌라,20250428,24000,49.2,32.0,3.0,,,1987,연립다세대,중개거래,서울 강동구
2025,11380,은평구,10800,역촌동,1,대지,0022,0048,삼성프라임,20250428,24500,29.43,16.0,5.0,,,2017,연립다세대,중개거래,서울 은평구
2025,11170,용산구,12300,신계동,1,대지,0048,0000,용산e편한세상,20250428,168000,59.66,0.0,17.0,,,2011,아파트,중개거래,서울 용산구
2025,11545,금천구,10200,독산동,1,대지,1135,0000,백운,20250428,41800,83.58,0.0,8.0,,,1998,아파트,중개거래,서울 금천구
2025,11500,강서구,10300,화곡동,1,대지,1145,0000,우장산롯데캐슬,20250428,113000,85.0,0.0,15.0,,,2003,아파트,중개거래,서울 강서구
2025,11380,은평구,10300,불광동,1,대지,0637,0000,북한산래미안아파트(2단지),20250428,103000,114.998,0.0,6.0,,,2010,아파트,중개거래,서울 은평구
2025,11680,강남구,11800,도곡동,1,대지,0467,0000,타워팰리스1,20250428,300000,84.16,0.0,24.0,,,2002,아파트,중개거래,서울 강남구
2025,11305,강북구,10300,수유동,1,대지,0739,0000,북한산스카이뷰아파트,20250428,41000,64.5,0.0,6.0,,,2020,아파트,중개거래,서울 강북구
2025,11320,도봉구,10700,창동,1,대지,0632,0085,하이시티3동,20250428,25000,48.02,23.0,3.0,,,2015,연립다세대,중개거래,서울 도봉구
2025,11470,양천구,10200,목동,1,대지,0545,0021,백상아트빌라,20250428,21000,58.68,34.0,2.0,,,1992,연립다세대,직거래,
2025,11440,마포구,11100,신수동,1,대지,0451,0000,세양청마루,20250428,89500,57.44,0.0,7.0,,,2003,아파트,중개거래,서울 마포구
2025,11470,양천구,10200,목동,1,대지,0521,0001,백문하우스,20250428,30000,26.65,16.0,3.0,,,2017,연립다세대,중개거래,서울 양천구
2025,11200,성동구,10500,마장동,1,대지,0784,0000,세림,20250428,97500,72.84,0.0,4.0,,,1986,아파트,중개거래,서울 성동구
2025,11215,광진구,10700,화양동,1,대지,0111,0012,빌리브 인테라스,20250428,23000,16.875,29.8982,3.0,,,2021,오피스텔,중개거래,서울 광진구
2025,11470,양천구,10100,신정동,1,대지,1293,0000,학마을1단지,20250428,53000,49.99,0.0,13.0,,,2000,아파트,중개거래,서울 양천구
2025,11530,구로구,10100,신도림동,1,대지,0290,0000,미성,20250428,84000,83.67,0.0,11.0,,,1987,아파트,중개거래,서울 구로구
2025,11470,양천구,10100,신정동,1,대지,1293,0000,학마을1단지,20250428,49000,49.99,0.0,5.0,,,2000,아파트,중개거래,서울 양천구
2025,11290,성북구,10700,동소문동4가,1,대지,0111,0000,뉴캐슬,20250428,42500,72.43,35.0,2.0,,,2008,연립다세대,중개거래,서울 성북구
2025,11320,도봉구,10700,창동,1,대지,0296,0009,애스테이2차,20250428,37000,38.88,15.0,7.0,,,2022,연립다세대,직거래,
2025,11470,양천구,10200,목동,1,대지,0911,0000,목동신시가지6,20250428,280000,115.19,0.0,6.0,,,1986,아파트,중개거래,서울 양천구
2025,11260,중랑구,10300,중화동,1,대지,0094,0013,세리부아트빌10차,20250428,15000,39.06,27.0,2.0,,,2003,연립다세대,중개거래,서울 중랑구
2025,11320,도봉구,10600,방학동,1,대지,0719,0002,북한산현대렉시온오피스텔,20250428,13000,26.4,34.42,13.0,,,2004,오피스텔,중개거래,서울 도봉구
2025,11230,동대문구,10200,용두동,1,대지,0779,0000,신동아,20250428,66500,58.59,0.0,3.0,,,1994,아파트,중개거래,서울 동대문구
2025,11470,양천구,10300,신월동,1,대지,1057,0001,롯데캐슬(1057-1),20250428,68700,59.72,0.0,10.0,,,2010,아파트,중개거래,서울 양천구
2025,11440,마포구,10200,공덕동,1,대지,0242,0064,신흥연립라동,20250428,69000,72.53,67.0,2.0,,,1977,연립다세대,중개거래,서울 마포구
2025,11620,관악구,10100,봉천동,1,대지,1698,0001,보라매삼성,20250428,85000,84.84,0.0,5.0,,,1996,아파트,직거래,
2025,11560,영등포구,13300,대림동,1,대지,0777,0001,신동아,20250428,49000,53.37,0.0,11.0,,,1987,아파트,중개거래,서울 영등포구
2025,11560,영등포구,13200,신길동,1,대지,4950,0000,래미안에스티움,20250428,129000,59.95,0.0,5.0,,,2017,아파트,중개거래,서울 영등포구
2025,11530,구로구,10700,개봉동,1,대지,0326,0008,충무빌라(326-8),20250428,15300,26.19,14.0,4.0,,,2002,연립다세대,직거래,
2025,11215,광진구,10500,자양동,1,대지,0832,0016,엘케이플레이스3차(832-16),20250428,56000,29.7,21.0,2.0,,,2023,연립다세대,중개거래,서울 광진구
2025,11380,은평구,10800,역촌동,1,대지,0010,0026,해창위너스빌,20250428,18300,29.8,19.0,3.0,,,2012,연립다세대,중개거래,서울 은평구
2025,11215,광진구,10500,자양동,1,대지,0832,0016,엘케이플레이스3차(832-16),20250428,56000,29.19,21.0,2.0,,,2023,연립다세대,중개거래,서울 광진구
2025,11380,은평구,10500,구산동,1,대지,0308,0145,초원렉스빌(308-145),20250428,17700,45.11,29.0,5.0,,,2008,연립다세대,중개거래,서울 은평구
2025,11200,성동구,11200,금호동4가,1,대지,0235,0000,서울숲2차푸르지오,20250428,170000,59.862,0.0,5.0,,,2012,아파트,중개거래,서울 성동구
2025,11680,강남구,10600,대치동,1,대지,0065,0000,쌍용대치2,20250428,415000,120.76,0.0,5.0,,,1983,아파트,중개거래,서울 강남구
2025,11215,광진구,10300,구의동,1,대지,0644,0006,청호아트빌,20250428,34500,61.95,36.0,1.0,,,2002,연립다세대,중개거래,서울 광진구
2025,11230,동대문구,10800,회기동,,,,,,20250428,135000,183.17,131.0,0.0,,20250430,null,단독다가구,중개거래,서울 동대문구
2025,11710,송파구,10300,풍납동,1,대지,0508,0000,한강극동,20250428,96500,59.26,0.0,10.0,,,1995,아파트,중개거래,서울 송파구
2025,11305,강북구,10300,수유동,1,대지,0449,0006,스타캐슬,20250428,22500,36.2,22.0,2.0,,,2017,연립다세대,중개거래,서울 강북구
2025,11170,용산구,12900,이촌동,1,대지,0300,0023,한강맨숀,20250428,495000,120.56,0.0,3.0,,,1971,아파트,중개거래,서울 용산구
2025,11410,서대문구,11700,연희동,1,대지,0742,0000,성원쌍떼빌팰리스,20250428,148000,148.12,0.0,6.0,,,2005,아파트,중개거래,서울 서대문구
2025,11590,동작구,10400,본동,1,대지,0150,0000,한강쌍용,20250428,143000,114.18,0.0,2.0,,,1999,아파트,중개거래,서울 동작구
2025,11215,광진구,10500,자양동,1,대지,0794,0001,한강아르떼빌,20250428,66000,54.67,24.0,4.0,,,2022,연립다세대,중개거래,서울 광진구
2025,11320,도봉구,10600,방학동,1,대지,0731,0000,한화성원아파트,20250428,49500,84.98,0.0,14.0,,,1996,아파트,중개거래,서울 도봉구
2025,11350,노원구,10400,하계동,1,대지,0274,0000,청솔(시영7),20250428,48700,49.85,0.0,6.0,,,1989,아파트,중개거래,서울 노원구
2025,11530,구로구,10200,구로동,1,대지,0685,0222,주공1,20250428,82700,84.87,0.0,6.0,,,1986,아파트,중개거래,서울 구로구
2025,11620,관악구,10200,신림동,1,대지,0458,0009,승우팰리스,20250428,22000,29.74,20.0,3.0,,,2012,연립다세대,중개거래,서울 관악구
2025,11500,강서구,10300,화곡동,1,대지,0061,0020,에이스빌라C동,20250428,28000,61.1,27.0,1.0,,,2002,연립다세대,중개거래,서울 강서구
2025,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,20250428,86500,84.97,0.0,24.0,,,2002,아파트,중개거래,서울 노원구
2025,11230,동대문구,10700,청량리동,3,블럭,0199,0000,청량리 롯데캐슬 하이루체,20250428,98090,59.975,0.0,11.0,입주권,,0,아파트,중개거래,서울 동대문구
2025,11260,중랑구,10300,중화동,1,대지,0323,0017,성우스타팰리스103동104동,20250428,28200,41.67,24.0,4.0,,,2015,연립다세대,중개거래,서울 중랑구
2025,11170,용산구,12100,용문동,1,대지,0025,0012,한강타운,20250428,21500,14.82,8.0,5.0,,,2013,연립다세대,직거래,
2025,11200,성동구,11200,금호동4가,1,대지,0340,0000,서울숲푸르지오,20250428,150000,59.99,0.0,7.0,,,2007,아파트,중개거래,"서울 서대문구, 서울 성동구"
2025,11305,강북구,10300,수유동,1,대지,0486,0732,청기와빌라(B),20250428,8500,43.26,16.0,-1.0,,,1999,연립다세대,중개거래,서울 강북구
2025,11350,노원구,10500,상계동,1,대지,0740,0000,상계주공2(고층),20250428,68500,68.86,0.0,4.0,,,1987,아파트,중개거래,서울 노원구
2025,11590,동작구,10500,흑석동,1,대지,0028,0000,한강현대,20250428,217000,83.475,0.0,14.0,,,1988,아파트,중개거래,서울 동작구
2025,11500,강서구,10900,방화동,1,대지,0830,0001,에어뷰21-2오피스텔,20250428,7750,26.22,30.6,5.0,,,1999,오피스텔,중개거래,서울 강서구
2025,11380,은평구,10200,녹번동,1,대지,0076,0049,한경내담채,20250428,21400,29.97,18.0,4.0,,,2018,연립다세대,직거래,
2025,11470,양천구,10300,신월동,1,대지,0046,0017,화평(46-17),20250428,13500,36.25,32.0,2.0,,,1988,연립다세대,중개거래,서울 양천구
2025,11350,노원구,10300,공릉동,1,대지,0707,0000,시영2단지(라이프)아파트,20250428,44800,49.5,0.0,11.0,,,1994,아파트,중개거래,서울 노원구
2025,11590,동작구,10100,노량진동,,,,,,20250428,190000,135.36,99.0,0.0,,,2006,단독다가구,중개거래,서울 동작구
2025,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,20250428,80500,114.85,0.0,10.0,,,2004,아파트,중개거래,서울 강북구
2025,11545,금천구,10300,시흥동,1,대지,1011,0000,우방,20250428,46800,59.91,0.0,14.0,,,2002,아파트,중개거래,서울 금천구
2025,11305,강북구,10300,수유동,1,대지,0230,0007,효성 인텔리안 오피스텔,20250428,13000,28.82,44.183,18.0,,,2005,오피스텔,중개거래,서울 강북구
2025,11620,관악구,10100,봉천동,,,,,,20250428,35000,113.39,89.0,0.0,,,1974,단독다가구,중개거래,서울 관악구
2025,11500,강서구,10200,등촌동,1,대지,0695,0000,주공5,20250428,38000,37.67,0.0,1.0,,,1995,아파트,직거래,
2025,11290,성북구,11100,삼선동1가,,,,,,20250428,49800,111.01,99.0,0.0,,,1969,단독다가구,중개거래,서울 성북구
2025,11380,은평구,10400,갈현동,1,대지,0539,0000,한솔,20250428,23000,39.96,0.0,6.0,,,1997,아파트,중개거래,서울 은평구
2025,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,20250428,57500,59.98,0.0,15.0,,,2004,아파트,중개거래,서울 강북구
2025,11710,송파구,10100,잠실동,1,대지,0320,0000,우성4차,20250428,186500,81.14,0.0,13.0,,,1983,아파트,중개거래,서울 송파구
2025,11140,중구,16200,신당동,1,대지,0140,0023,신당역솔하임,20250428,17200,18.8,27.74,12.0,,,2016,오피스텔,중개거래,서울 중구
2025,11140,중구,16200,신당동,1,대지,0140,0023,신당역솔하임,20250428,17200,18.6,27.44,10.0,,,2016,오피스텔,중개거래,서울 중구
2025,11380,은평구,11400,진관동,1,대지,0100,0003,아이파크 포레스트 게이트,20250428,13900,24.91,35.78,8.0,,,2013,오피스텔,중개거래,서울 은평구
2025,11740,강동구,10700,암사동,1,대지,0470,0045,한솔아트빌(470-45),20250428,23800,29.62,18.0,2.0,,,2016,연립다세대,중개거래,서울 강동구
2025,11305,강북구,10300,수유동,1,대지,0249,0004,한일주택,20250428,15750,43.8,23.0,2.0,,,1996,연립다세대,중개거래,서울 강북구
2025,11590,동작구,10500,흑석동,1,대지,0335,0000,흑석한강센트레빌,20250428,205000,114.83,0.0,5.0,,,2011,아파트,중개거래,서울 동작구
2025,11350,노원구,10500,상계동,1,대지,0765,0000,상계주공1(고층),20250428,49800,49.94,0.0,9.0,,,1988,아파트,중개거래,"서울 노원구, 서울 도봉구"
2025,11590,동작구,10500,흑석동,1,대지,0339,0000,흑석한강센트레빌Ⅱ,20250428,169000,84.951,0.0,15.0,,20250428,2012,아파트,중개거래,"서울 관악구, 서울 동작구"
2025,11590,동작구,10500,흑석동,1,대지,0339,0000,흑석한강센트레빌Ⅱ,20250428,169000,84.951,0.0,15.0,,,2012,아파트,중개거래,"서울 관악구, 서울 동작구"
2025,11230,동대문구,10500,답십리동,1,대지,0645,0008,신답경남,20250428,74500,82.5,0.0,8.0,,,1991,아파트,중개거래,서울 동대문구
2025,11440,마포구,10900,염리동,1,대지,0161,0001,중앙하이츠,20250428,110000,83.82,0.0,1.0,,,1998,아파트,중개거래,서울 마포구
2025,11620,관악구,10100,봉천동,1,대지,1000,0000,현대(관악),20250428,77000,84.74,0.0,9.0,,,1992,아파트,직거래,
2025,11650,서초구,10100,방배동,1,대지,0916,0022,펜트하우스,20250428,30850,20.7,10.0,2.0,,,2016,연립다세대,중개거래,서울 서초구
